id,A1,A2,A3,A4,A5,A6,A7,A8
32057,8,6,60,87,87,29,93,98
20632,61,48,92,44,24,71,42,41
7771,11,35,17,66,19,0,48,70
30953,28,89,96,25,16,95,93,62
40398,30,19,54,7,92,35,36,30
6502,18,40,62,41,0,39,84,39
21457,74,66,48,95,94,67,79,76
31976,41,4,61,29,38,61,48,11
16114,86,7,66,26,92,2,57,46
26439,12,19,36,89,37,4,65,23
33257,90,28,69,36,97,4,30,97
26440,60,76,87,23,17,95,94,98
26748,27,43,55,79,41,44,84,24
39533,2,42,64,67,41,38,15,38
38388,47,7,5,49,87,93,30,82
31642,93,83,86,25,61,15,6,95
45996,63,39,62,62,54,50,69,59
43053,22,47,27,88,86,81,5,46
26481,33,48,6,20,10,4,59,23
22710,62,76,8,63,34,78,75,96
43469,31,90,98,31,65,15,30,80
6489,57,34,54,92,27,13,21,51
3337,89,48,49,18,36,94,54,88
24294,22,68,45,52,89,37,79,78
18889,8,48,73,23,60,37,1,4
28399,81,74,52,12,99,18,51,67
3896,91,55,38,97,22,74,48,85
7106,92,34,31,80,0,98,33,41
43850,45,75,93,38,67,62,34,93
36839,44,98,17,7,86,36,43,31
23260,88,70,65,83,3,93,43,36
5237,13,16,99,92,33,59,91,97
21535,11,77,46,21,29,16,66,41
25250,29,67,0,71,80,83,19,66
25341,62,85,5,8,35,84,73,99
8686,40,44,19,96,9,79,30,61
8734,15,44,19,25,2,80,61,53
20389,8,92,76,55,91,62,77,0
23958,97,44,48,23,92,75,80,38
373,58,31,70,62,25,53,61,82
24038,4,72,30,50,92,20,30,63
29255,88,11,25,72,26,52,4,33
30588,3,72,8,65,43,90,42,19
40745,76,13,95,65,2,49,47,53
5033,32,72,57,46,25,91,83,10
25230,50,21,57,9,16,60,47,0
37738,78,6,92,43,99,85,0,35
2074,15,68,71,57,79,89,92,2
1466,54,36,76,20,83,0,82,50
18607,38,98,33,5,36,76,98,2
6745,14,99,36,30,32,93,83,54
2830,51,17,66,97,77,55,67,4
48755,90,15,98,50,40,53,24,95
33406,6,54,71,88,41,81,29,46
41763,56,41,30,65,41,7,27,11
42007,69,51,77,75,41,5,32,95
17047,74,3,48,49,88,78,83,2
14195,56,93,46,15,63,34,49,11
30018,16,33,6,29,53,74,96,21
38990,58,52,57,29,73,94,48,16
41828,18,19,46,3,0,44,34,89
12355,78,5,72,57,9,4,31,53
33201,9,76,74,84,85,3,17,94
49521,0,4,82,93,8,47,9,37
3889,68,12,99,41,16,59,75,9
14117,27,68,82,3,56,51,66,0
1490,7,59,87,30,94,55,12,72
35310,79,39,24,53,23,38,64,38
15801,95,74,59,76,39,88,47,3
9817,57,37,15,12,16,98,28,36
28418,16,7,32,56,31,14,84,7
19407,34,22,69,76,82,6,93,78
26502,24,10,5,37,30,62,53,77
46332,92,87,83,53,58,50,71,67
20456,3,8,4,90,20,99,52,48
35850,67,10,30,87,82,72,87,70
9106,50,20,58,66,37,95,81,96
6703,81,40,16,40,62,20,42,56
3300,16,24,85,51,50,27,61,17
19723,43,66,80,80,75,71,59,42
38883,77,28,23,35,26,90,43,79
42504,71,61,56,37,37,41,59,34
18971,81,63,77,99,20,6,26,92
29820,58,50,33,66,61,32,8,0
5818,29,85,14,19,4,55,55,68
39677,67,72,60,8,12,23,74,52
49304,80,79,23,72,74,14,1,45
9315,37,58,33,13,7,74,92,94
40572,39,99,27,10,10,6,63,30
18116,74,80,11,0,75,17,86,89
4057,9,43,24,27,63,54,8,9
46818,24,55,70,54,13,17,87,74
41169,69,20,96,57,77,88,92,12
1813,95,42,27,45,75,41,42,43
45140,91,68,1,48,71,53,14,55
5647,26,55,27,63,64,82,40,37
15872,14,26,64,6,59,25,56,73
5031,96,22,47,79,4,4,44,37
18842,76,91,17,14,21,59,62,95
47240,5,18,48,33,89,60,38,74
44681,79,44,90,35,16,18,84,68
38956,20,73,95,63,28,62,92,51
23833,6,0,0,12,31,77,69,51
12395,79,69,27,64,43,85,9,3
19040,79,53,57,76,71,11,46,57
3075,35,40,19,18,98,50,81,72
48001,28,31,67,99,72,56,93,43
22539,16,19,2,62,0,62,68,38
24299,18,97,57,13,38,61,91,9
35834,10,2,73,98,85,20,23,11
11032,83,10,12,22,49,35,81,12
2544,56,52,63,92,64,51,49,45
13812,91,26,26,37,21,29,48,55
23734,35,92,8,97,61,80,47,39
31938,76,7,90,42,41,89,12,42
17835,74,75,14,2,27,76,67,22
12028,82,56,40,33,54,60,13,18
20087,96,63,88,73,50,81,82,99
35944,10,85,57,52,42,29,12,35
32122,75,55,72,84,59,9,64,26
19240,33,78,81,74,66,10,54,23
29567,13,55,14,25,9,80,99,72
44225,65,47,47,88,0,68,17,48
18617,8,82,35,8,92,19,25,20
15754,13,11,63,32,67,16,83,51
48228,24,21,63,37,70,1,64,68
39362,56,56,12,11,21,41,20,82
27988,96,69,5,54,31,7,12,30
5214,50,5,28,94,19,39,13,9
37959,34,35,85,68,4,14,62,97
40668,10,28,49,77,92,96,21,59
19010,79,66,80,47,90,97,78,41
11540,17,90,92,52,27,37,25,90
19529,8,63,85,65,58,14,48,31
41258,82,56,32,67,32,24,25,28
5530,11,90,94,4,16,51,73,46
25046,35,6,45,40,61,68,5,36
6851,75,47,78,73,27,15,80,66
35486,60,61,97,62,82,50,64,39
33854,66,41,11,73,74,59,63,16
39971,5,98,60,74,7,11,59,57
796,65,84,51,24,9,9,58,11
15479,47,63,23,12,48,79,28,97
38152,10,45,61,5,6,40,43,25
29211,37,81,98,64,71,11,8,14
7569,5,17,55,74,82,26,7,25
9300,81,96,14,31,17,57,82,44
16490,6,44,60,3,55,37,43,21
24712,59,56,90,64,68,81,13,5
23254,5,86,43,44,45,44,90,97
6167,9,35,2,8,90,59,79,6
26962,15,51,63,14,70,11,63,67
15869,39,8,52,25,15,70,96,42
47003,16,84,45,75,58,52,92,36
1985,59,16,71,86,46,63,82,6
951,90,31,31,11,45,69,32,92
13091,90,47,48,47,99,27,54,61
12976,73,26,98,73,94,32,69,0
18066,24,65,46,42,81,17,3,13
42855,98,90,46,32,86,19,49,88
39021,23,88,8,47,42,5,19,61
15665,56,7,33,75,49,64,54,29
6236,7,73,69,41,82,87,36,34
43091,52,22,70,8,46,54,48,28
48374,77,3,19,93,21,12,54,82
19179,72,52,63,43,91,64,65,48
34872,67,5,60,3,99,73,47,58
30545,96,52,31,84,25,24,88,15
2641,63,16,43,52,46,55,15,7
36299,91,51,51,16,27,33,92,98
45930,49,83,36,63,61,35,28,56
23631,13,19,81,14,54,25,42,89
42825,42,76,6,11,86,69,58,63
23318,19,65,74,54,70,21,25,56
5152,4,23,84,97,65,56,29,82
4134,1,35,82,48,27,36,71,58
4042,16,1,85,10,12,79,35,76
11677,24,89,32,45,19,4,37,19
6762,84,87,10,91,33,24,81,32
36292,0,1,33,87,88,45,1,87
37115,19,83,99,53,81,12,89,86
40044,5,30,95,1,16,4,79,37
12571,39,70,17,23,42,57,96,95
38763,42,53,99,29,57,20,28,37
912,60,64,54,26,44,57,43,70
4086,3,49,10,5,69,43,45,6
49501,95,42,6,54,43,83,19,15
5346,99,2,81,33,98,46,22,9
11038,15,37,78,82,42,82,83,71
26114,59,28,75,71,19,45,81,98
43144,0,79,95,21,74,6,44,57
24763,6,10,97,85,90,33,43,52
40528,15,49,47,11,49,98,27,46
13868,32,75,89,98,32,27,74,65
11961,18,41,38,94,66,28,74,68
9857,61,22,81,31,90,13,39,64
2727,12,6,68,32,54,4,90,60
27052,74,8,51,52,83,30,5,24
48713,92,62,49,93,59,34,47,85
29369,69,26,76,0,18,72,14,58
44606,6,97,81,18,75,73,50,40
25744,57,5,3,57,86,97,98,8
25096,74,9,39,37,21,1,67,44
12023,75,60,70,64,62,21,7,31
48129,42,76,50,79,26,4,70,91
13599,21,43,31,91,13,96,18,2
13720,68,37,31,56,10,10,63,49
32975,45,49,77,61,83,92,79,14
44482,53,48,6,7,77,12,14,66
10538,3,85,36,46,99,39,68,45
45434,56,91,63,19,40,22,92,77
15785,27,83,57,38,5,84,28,84
18147,81,57,0,40,15,23,62,0
37178,69,34,83,84,38,31,26,44
43342,80,59,44,84,45,76,74,75
14709,6,63,47,41,70,46,71,34
41408,45,91,77,87,26,33,7,72
30005,24,57,61,77,82,0,59,55
1755,67,69,45,2,19,65,1,28
32292,23,29,39,76,48,43,56,72
35149,31,89,82,87,96,86,93,94
6171,58,19,22,40,71,12,2,76
2124,69,20,47,16,79,97,90,74
1858,96,66,84,35,97,76,20,66
45534,6,97,39,8,69,61,85,36
12582,20,57,55,96,44,6,10,30
30929,49,18,77,13,92,25,35,6
19575,40,82,43,26,32,27,79,13
42035,86,43,27,31,36,20,74,16
38816,71,5,42,26,88,45,72,55
28197,26,51,78,60,39,51,8,1
36471,76,37,98,41,84,72,33,8
16502,25,55,57,81,22,33,81,42
29851,82,5,59,56,80,85,48,10
42028,72,42,29,24,72,21,23,10
4520,17,45,38,43,83,27,42,14
2030,35,62,53,35,6,76,45,53
32497,46,9,40,20,38,4,39,85
20633,62,78,91,21,71,29,12,52
27607,97,66,54,12,83,28,3,89
36060,93,28,50,45,44,44,93,10
47186,90,55,37,90,84,69,78,65
15218,38,70,82,78,63,96,89,55
44453,2,96,66,59,42,88,7,28
17270,61,93,17,10,68,55,90,24
15558,36,52,19,80,3,40,5,38
30317,51,0,98,13,92,0,37,98
28491,79,63,16,52,31,10,26,90
35515,29,11,96,33,86,36,38,49
40951,6,86,15,92,83,96,57,96
29053,5,7,51,29,84,57,20,10
13210,46,36,62,16,76,65,14,55
3611,42,35,51,87,1,33,44,11
14314,31,64,99,46,83,59,57,97
42640,18,4,84,35,5,67,28,91
5434,44,57,19,76,27,38,23,12
34527,40,7,39,55,46,84,33,46
19264,59,57,84,5,50,1,73,74
12583,41,40,83,67,91,68,23,54
21289,93,53,10,42,57,35,90,49
19411,44,39,7,84,24,52,8,73
631,4,85,69,10,17,40,57,16
3495,33,31,1,31,15,80,86,17
17352,33,90,28,60,55,54,40,6
1474,9,71,76,64,49,88,94,58
48265,70,95,85,93,82,83,6,11
40708,1,29,3,42,53,58,11,63
36332,11,79,37,22,19,32,52,61
28552,80,97,1,42,88,52,67,41
2154,78,60,73,97,86,75,78,21
42881,89,35,27,39,72,14,51,88
39988,46,64,2,97,95,74,17,23
19295,29,19,56,69,83,49,49,31
29487,90,67,95,54,23,68,77,8
8743,97,52,31,91,46,55,51,35
26968,4,42,10,78,34,7,54,57
37788,13,26,98,55,42,45,16,17
31529,88,39,51,57,82,94,5,1
38010,18,6,19,92,23,25,3,82
48783,17,93,83,48,64,77,13,20
33673,8,86,55,64,43,89,77,47
36381,32,30,54,87,39,4,49,22
27841,2,95,36,39,63,75,13,52
17685,64,62,46,87,95,97,71,52
23495,30,19,70,8,75,90,50,78
46586,0,85,89,21,56,52,28,15
2644,91,26,33,8,55,91,74,90
8972,3,13,10,23,72,51,62,68
2499,61,36,14,78,76,96,66,47
22239,45,57,47,92,97,9,24,13
30157,27,60,77,63,72,2,23,13
20996,49,27,89,8,58,22,34,53
47686,32,44,11,14,46,90,27,47
44407,39,40,30,57,2,13,39,98
16939,12,87,52,39,59,43,5,52
28818,1,78,67,70,63,15,48,87
30824,80,52,56,88,94,6,39,94
6119,24,17,22,95,80,1,68,37
5369,20,25,89,94,35,32,79,58
20551,12,7,84,4,89,31,8,31
566,28,80,42,41,82,79,40,30
24158,78,33,80,68,97,54,70,85
15289,70,77,99,65,94,57,41,75
42561,13,22,0,52,14,66,5,53
41435,17,44,92,98,65,5,57,63
7645,60,87,72,39,6,2,25,29
41928,5,51,50,1,85,65,69,2
7619,30,94,24,78,44,30,96,50
34058,38,93,83,38,49,75,84,64
18990,91,97,79,78,24,90,30,45
40365,88,91,75,21,82,59,36,76
28812,56,50,48,71,33,78,38,59
21350,92,81,53,19,57,51,24,85
21602,81,53,24,1,60,82,71,54
12456,45,42,90,83,94,38,84,40
37340,15,56,50,92,65,41,47,96
34280,11,27,34,8,14,22,20,9
16193,65,40,42,69,6,38,3,90
3249,82,98,54,83,74,76,43,23
11874,40,19,28,86,52,0,35,26
27846,55,3,74,69,78,7,57,74
193,26,57,66,60,47,61,47,55
43256,98,18,85,8,28,86,35,22
32871,33,84,25,53,47,77,98,46
48208,59,7,35,90,73,46,95,31
12301,60,71,29,88,87,71,93,38
1489,11,55,20,40,35,68,38,4
26881,32,42,61,34,82,0,35,20
22394,46,46,82,10,88,27,52,8
36124,90,39,26,75,3,64,29,19
7417,77,69,93,14,78,28,91,61
36216,45,18,59,83,93,8,42,14
31865,33,10,93,73,93,75,75,5
22360,48,66,99,51,35,9,95,53
49008,5,51,72,31,72,25,87,22
21604,86,21,72,48,54,51,92,40
22857,57,1,96,11,79,59,63,44
10980,30,42,78,65,94,54,5,8
37005,82,58,86,96,63,93,6,85
35809,62,86,14,78,73,21,68,52
7133,61,69,42,25,40,44,21,37
20355,1,65,50,56,2,25,61,3
23454,99,29,16,43,96,52,13,4
35658,17,62,86,96,20,2,65,19
41783,2,19,91,65,50,53,33,81
39351,73,92,22,83,76,82,10,38
12656,4,19,23,39,34,6,70,60
46396,26,37,3,12,78,65,53,88
14113,18,20,23,80,89,33,91,24
10377,11,46,96,98,51,33,15,53
30758,78,16,97,60,88,26,76,87
29051,40,41,23,31,49,81,32,26
32172,81,94,81,46,42,43,65,23
20780,88,65,38,37,35,15,82,74
46984,77,96,74,1,96,4,99,95
46566,24,11,71,56,21,55,60,88
9347,43,7,96,62,34,44,86,6
7378,26,84,13,52,33,37,59,40
18998,42,17,75,74,50,41,16,67
49359,49,97,13,14,85,18,95,52
28568,99,16,91,82,3,73,73,71
20781,87,50,10,31,6,66,45,88
21842,9,51,42,81,24,5,74,78
3821,25,45,2,86,51,12,99,42
15150,91,8,35,70,59,6,36,47
8362,37,42,63,33,4,84,33,14
14753,86,40,46,92,43,23,4,33
46258,8,20,78,71,0,4,12,3
27535,94,65,67,79,36,28,71,44
26874,76,3,11,47,38,70,81,89
19356,67,2,87,87,52,48,50,6
29608,93,77,42,95,31,77,8,5
16376,54,15,0,51,1,87,20,51
48040,64,25,98,94,79,20,34,0
44957,97,4,67,41,6,88,85,5
4732,37,97,64,50,65,72,67,9
16170,81,72,30,48,94,6,34,0
23943,29,3,94,85,62,37,49,9
4800,85,82,33,0,83,2,85,52
24331,35,97,7,23,67,12,3,33
36869,10,39,70,76,36,18,99,2
32470,44,81,94,57,83,86,35,54
43575,66,31,15,1,96,58,54,24
35904,0,12,8,61,64,35,6,1
36801,12,66,99,24,90,57,84,37
25694,89,73,43,10,31,82,65,78
46345,87,8,13,21,84,23,23,26
37705,9,84,16,99,66,25,40,15
44645,9,74,47,92,21,22,51,67
10121,60,50,47,86,70,24,91,48
1038,73,73,85,13,84,25,22,52
16358,64,60,9,62,56,55,40,29
18063,92,28,58,78,42,72,67,81
22778,38,31,83,34,4,85,78,60
8437,74,9,31,86,23,34,14,94
10275,16,88,83,34,4,11,46,59
9943,31,64,92,45,70,29,37,78
38237,75,67,34,42,1,69,48,19
25410,76,4,16,16,12,58,46,40
13326,89,74,11,27,82,77,24,11
40140,81,17,78,55,99,96,15,21
39035,47,66,48,79,74,20,23,98
30571,15,0,46,92,20,65,87,43
43236,0,81,25,84,93,82,18,11
24152,90,3,29,0,2,26,35,76
1378,46,83,52,8,48,84,23,23
9661,72,85,31,37,37,35,60,5
334,9,77,8,48,92,69,55,86
15840,17,30,74,22,88,7,6,41
840,16,78,48,25,3,85,45,51
36061,85,25,51,66,23,32,45,78
12319,84,81,64,58,29,21,48,67
31619,83,58,1,0,30,54,14,2
2319,20,70,10,66,62,30,31,93
10782,10,83,77,88,54,14,15,88
43556,47,44,59,68,51,88,19,49
2545,7,63,2,90,9,27,85,26
5108,35,71,42,56,24,22,97,58
6656,61,37,34,0,58,76,11,20
38820,39,93,86,0,30,44,50,48
32829,93,1,75,33,69,7,21,10
9256,29,46,7,75,84,49,0,60
22667,76,19,10,25,84,32,64,39
15570,21,56,74,67,12,67,72,56
38421,26,91,8,66,49,19,3,10
16230,95,74,22,74,73,55,40,71
9958,60,68,40,22,48,53,70,91
31373,46,52,88,29,64,42,5,12
7647,30,16,84,97,63,52,40,32
19972,44,94,93,85,89,16,67,12
16847,20,9,35,64,61,83,65,41
4418,19,3,11,77,10,9,54,48
33856,81,68,33,40,91,89,69,20
12726,79,4,93,34,29,87,51,30
44454,16,36,7,76,85,35,6,97
16237,64,66,69,38,11,90,35,91
12687,43,79,75,83,25,54,2,31
43718,82,58,85,45,22,6,73,18
42382,91,59,18,72,95,79,86,53
47752,75,53,3,80,15,18,4,13
25406,34,64,25,80,35,17,2,13
46877,7,73,88,41,88,38,46,50
23446,7,41,0,89,51,40,0,27
7268,31,17,44,86,46,15,22,56
1196,76,29,9,58,55,6,26,13
38221,2,38,65,29,85,77,32,6
2572,80,66,44,31,4,63,39,77
47039,17,18,90,41,68,19,56,29
35099,14,64,1,90,28,64,14,29
6242,21,79,57,56,26,43,83,58
33302,38,75,82,62,59,90,63,43
15068,77,52,23,10,85,91,26,38
4084,95,62,59,30,79,30,56,40
538,14,33,59,41,28,87,99,54
7143,88,91,3,36,79,64,82,59
47484,75,90,44,5,18,90,58,13
37768,66,74,62,55,42,94,91,13
19616,12,91,88,23,87,58,23,61
43754,43,91,81,56,37,59,35,94
31009,88,49,89,10,18,33,69,20
5727,85,17,15,85,50,11,98,68
30718,53,56,50,65,87,92,77,65
6691,35,98,90,19,43,63,84,52
20530,59,69,51,29,27,67,15,30
4005,91,21,28,48,69,94,17,80
8041,46,97,48,50,90,9,39,46
7871,79,50,29,48,98,38,87,65
39649,46,83,5,79,29,95,41,18
48995,38,16,17,76,46,93,52,98
1234,87,54,78,99,91,24,16,40
35842,20,34,93,32,65,68,50,5
30551,47,5,39,40,87,94,75,36
9105,74,27,60,41,59,46,65,17
18091,73,10,49,37,27,70,44,53
20843,38,95,97,77,41,58,10,33
36567,25,17,36,37,75,34,28,19
38459,46,40,40,46,70,62,97,14
9412,22,25,19,46,34,79,95,3
36674,14,48,12,3,3,3,88,88
12932,40,50,79,33,91,21,77,94
42808,79,46,20,34,87,91,56,58
43334,24,84,4,84,97,60,72,52
9180,60,34,54,73,38,18,42,41
38482,96,94,20,26,31,77,33,68
6603,28,36,97,14,96,60,62,71
459,98,16,70,42,12,97,53,21
26551,32,63,33,52,89,14,41,72
38674,5,35,56,80,60,28,11,47
45769,52,30,75,15,48,22,50,16
46907,77,77,70,83,78,25,70,89
7824,42,80,58,5,14,74,72,98
9072,37,70,96,25,77,84,12,68
47208,63,98,53,25,37,28,43,84
22744,41,50,2,5,93,14,20,42
48079,20,94,77,20,82,78,77,48
42471,7,8,9,45,46,7,23,27
20178,69,66,35,31,68,68,94,96
26843,1,73,33,21,9,51,43,77
13840,86,54,60,65,10,84,2,12
37357,21,68,33,95,29,88,46,48
32365,23,76,92,98,17,61,39,56
10174,39,90,67,99,28,18,94,19
19350,27,33,32,23,45,24,91,23
18396,40,73,84,59,10,71,78,7
32851,34,80,76,54,75,63,17,6
37833,30,43,52,78,12,57,26,70
42379,35,64,83,6,59,33,62,82
39185,49,93,13,5,14,0,75,29
21236,56,31,42,10,64,1,97,20
26357,6,81,99,12,14,59,34,75
31182,88,44,80,31,19,12,22,53
6185,19,87,49,87,81,98,54,30
23650,45,76,60,91,74,34,39,57
1779,9,88,72,65,35,25,62,81
24977,35,39,4,82,3,60,3,39
29199,36,58,81,1,72,12,97,78
41497,96,44,19,19,32,39,16,56
12701,31,94,12,91,77,82,38,16
17272,11,23,34,57,15,31,28,65
20202,23,31,64,99,42,54,52,67
29566,81,43,42,91,48,81,25,84
49064,22,61,3,21,72,23,96,71
16936,54,85,3,13,18,70,90,69
3372,54,36,27,81,15,3,43,6
31885,62,37,11,39,88,76,17,21
38740,14,95,54,20,55,6,80,32
16918,10,69,61,8,26,59,2,99
17832,41,48,16,12,90,3,84,64
18390,79,56,9,89,81,2,41,80
15557,38,95,75,82,97,17,10,9
33370,98,53,91,42,40,7,28,22
1426,90,43,89,45,12,68,55,7
43141,87,36,83,96,2,57,3,46
27414,56,18,75,57,40,43,49,45
3677,25,16,65,36,71,0,21,68
6139,20,22,35,60,98,21,38,62
17498,47,93,54,36,74,64,88,25
41295,81,70,92,87,84,14,15,37
48379,52,22,68,71,37,31,3,94
26372,92,2,59,55,6,99,55,16
22734,3,98,1,17,55,39,58,90
12927,68,88,50,7,92,67,62,36
33570,56,19,33,65,46,23,65,49
25608,18,13,93,95,97,87,38,24
29036,34,82,49,31,39,79,15,30
32870,55,29,50,97,33,96,24,54
8547,69,77,53,43,26,11,64,24
3728,68,34,77,62,37,89,76,44
33755,53,48,50,17,8,75,9,46
4377,56,14,18,34,35,72,46,94
46631,51,57,78,89,1,25,2,47
3779,75,31,67,3,87,93,36,22
42277,76,40,52,16,8,31,37,46
21859,45,55,63,58,71,34,69,12
35198,73,13,35,54,87,10,17,53
1837,72,61,53,58,81,52,2,95
31874,90,29,87,37,55,94,77,29
34809,14,59,89,89,53,61,63,57
10891,31,11,57,61,67,8,39,8
41221,23,92,13,10,68,88,62,31
32574,62,67,4,23,17,81,19,50
12278,86,72,77,20,96,29,8,7
1767,59,73,24,14,70,59,72,61
29854,52,43,38,38,34,31,37,64
5361,83,22,37,12,5,12,44,3
9446,53,73,89,22,48,33,44,88
44444,75,34,55,39,68,31,6,48
49703,80,39,57,78,6,25,44,47
30974,19,22,71,80,68,24,13,30
39960,69,47,3,95,52,30,25,33
45259,87,98,51,85,90,88,31,38
1905,62,46,14,47,92,81,66,63
1341,68,23,51,25,17,20,1,96
34380,43,32,50,63,24,68,12,61
21353,17,3,38,17,18,48,26,85
816,13,27,9,91,40,36,52,67
39878,67,81,5,76,50,5,42,67
30063,84,39,73,64,61,72,56,70
6931,57,13,76,49,63,52,13,97
25504,80,61,35,46,16,73,77,47
21647,98,2,79,56,50,80,14,13
18123,58,7,20,49,33,21,64,52
4211,28,88,49,55,29,51,33,41
3843,34,43,22,45,62,42,62,61
7260,64,18,58,83,82,41,80,39
40837,52,98,81,26,66,5,94,26
14027,18,98,41,96,77,1,5,98
7919,69,58,16,71,94,41,19,83
48212,86,69,34,91,1,35,49,64
1890,97,12,26,55,69,81,91,52
46662,23,93,21,88,27,54,52,35
43044,72,6,2,54,88,79,21,5
4258,86,80,22,1,7,61,80,86
31570,90,29,92,96,71,79,81,84
13626,15,94,10,98,43,28,60,43
46469,55,84,16,98,45,74,88,20
38577,97,33,0,23,24,85,51,48
14452,63,41,2,40,15,4,63,65
26128,90,17,68,23,30,73,15,28
22251,96,34,99,66,2,42,28,36
41705,90,15,80,67,1,27,19,89
20115,29,61,22,42,60,97,59,90
800,53,56,56,75,94,22,99,14
9380,86,68,2,93,57,6,82,65
17545,59,19,50,85,27,65,80,38
49822,90,45,61,10,40,43,14,38
10674,80,21,42,66,70,32,62,97
5917,48,15,48,51,76,14,7,47
8440,44,53,31,66,65,37,69,72
4036,84,33,95,26,47,67,80,27
33595,44,84,61,8,60,82,62,78
19504,50,40,67,33,24,40,23,36
7390,93,6,4,79,19,92,15,8
7234,63,98,96,29,25,70,83,51
5790,19,28,62,5,53,22,4,2
7450,91,66,6,15,99,86,3,98
40839,91,57,19,65,93,31,30,57
30631,87,68,63,37,51,15,18,56
35925,23,16,4,19,74,65,13,55
690,4,88,11,31,97,13,73,93
16236,43,54,45,85,81,63,17,38
17954,69,57,17,97,74,19,73,71
18277,47,1,3,91,67,98,83,69
9498,21,25,74,56,92,57,57,28
25742,93,38,2,39,17,51,5,79
28411,23,5,66,40,17,10,48,16
6140,53,18,62,85,2,25,63,25
34143,17,88,35,57,25,75,11,6
29973,36,93,21,16,12,95,95,11
44345,79,24,74,97,47,23,0,84
7599,95,35,55,62,0,58,34,25
18723,53,32,26,94,99,0,85,45
21336,70,15,8,63,51,94,9,48
38998,17,5,3,1,70,61,3,91
14518,65,31,52,7,90,35,53,12
6527,90,70,61,35,60,45,49,11
32671,7,34,96,13,77,39,25,16
14897,1,21,34,89,26,39,65,31
48956,18,40,35,54,63,69,59,14
28068,84,94,6,98,11,62,86,54
49002,26,8,55,75,17,29,53,15
31087,44,58,88,9,4,77,37,53
34827,15,60,70,70,90,90,45,92
43905,80,21,89,16,71,75,78,61
33572,6,70,32,8,2,10,13,19
27774,49,19,23,81,19,57,23,56
2852,79,24,40,27,65,33,92,44
6379,40,70,60,4,94,35,21,21
35241,49,87,54,21,89,37,8,61
39742,26,48,54,96,67,47,64,65
4473,85,58,96,24,20,21,30,0
44845,27,16,73,56,24,40,70,51
24471,55,20,48,8,74,1,62,39
22777,68,0,30,23,78,2,97,27
3622,99,12,58,80,10,95,78,23
39169,60,73,84,60,10,7,28,59
16686,2,43,20,27,68,47,44,46
13580,81,83,4,9,12,0,45,76
6430,57,50,81,54,28,98,73,63
26826,6,6,48,49,75,31,38,46
9537,20,13,44,16,10,86,62,46
26751,37,27,11,37,9,14,8,2
46349,24,0,39,26,17,23,70,33
24602,84,0,19,64,11,73,53,82
7463,41,26,8,35,1,51,6,1
17523,55,60,29,60,91,84,82,33
41190,30,86,70,30,24,84,19,2
19258,65,40,98,69,78,71,0,19
6005,96,32,54,54,93,11,64,6
33344,39,6,35,30,13,99,87,51
31385,69,13,32,40,76,43,15,90
41914,55,93,49,36,34,47,43,92
11105,91,59,64,80,99,81,48,5
47417,26,40,58,48,83,79,50,77
43324,34,26,83,18,91,92,61,65
45072,22,28,87,94,75,63,70,69
22344,35,13,41,33,75,30,29,78
27965,1,47,90,76,7,75,67,73
2802,69,48,56,31,11,42,26,93
16629,29,62,1,97,16,94,8,41
917,38,48,51,5,58,91,65,75
46446,17,80,0,70,43,54,29,9
30554,81,57,41,27,4,65,77,37
37224,24,81,60,53,92,48,91,33
24360,88,6,63,87,84,81,39,21
10984,59,53,64,14,50,27,89,65
18569,51,97,54,12,91,75,3,1
27654,71,37,68,89,79,94,53,31
15276,77,49,99,79,2,89,83,13
9396,48,89,20,42,22,63,6,22
12422,31,56,70,15,67,70,73,49
35168,41,28,85,2,1,85,84,3
27661,57,81,5,92,65,93,57,92
31004,55,46,26,92,63,73,54,95
9015,92,62,41,27,59,62,42,27
35751,79,78,45,49,43,5,36,61
2243,53,73,36,79,29,50,31,47
14787,76,90,96,56,74,84,72,46
26377,95,40,12,52,23,36,12,0
8591,41,45,59,5,72,52,40,76
3267,92,5,36,7,39,4,44,16
37454,12,27,35,15,49,48,38,14
24322,64,83,73,46,68,14,63,2
5038,34,75,65,60,44,23,22,24
16379,97,75,22,8,93,39,36,69
32165,75,25,15,2,19,95,1,16
34371,90,99,44,7,73,48,67,96
9046,50,76,19,86,94,28,40,75
13948,27,84,6,85,5,32,8,68
2646,85,86,3,60,58,39,69,41
45623,20,69,26,31,27,70,19,24
24496,45,64,33,30,44,16,65,37
19692,31,39,51,27,71,65,18,37
27810,99,41,55,54,33,3,15,56
18471,43,49,87,3,57,75,94,76
49129,62,24,53,5,33,73,46,93
34345,25,0,45,10,7,23,2,33
546,15,10,6,25,87,82,9,56
24082,75,96,28,5,32,83,84,9
8579,22,63,58,76,39,81,94,65
39876,40,41,43,44,59,2,50,64
24352,24,99,88,83,85,14,27,20
20618,79,49,20,87,84,11,70,59
30327,88,62,44,70,16,19,14,47
3214,96,39,0,90,9,61,24,1
37166,18,18,47,50,60,48,61,43
31242,74,70,84,33,31,88,20,53
13294,85,95,95,98,1,64,3,84
18372,69,10,80,46,45,5,92,41
14304,14,66,40,99,73,89,35,69
2106,69,38,35,55,91,68,46,72
1127,60,32,77,59,55,40,64,8
5980,95,23,89,31,77,6,57,95
15870,51,87,0,59,79,37,37,77
23310,38,22,81,35,7,32,50,28
11500,96,40,69,72,74,94,87,65
